id_student,code_module,code_presentation,sum_click,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
607073,DDD,2013J,1345,F,North Region,Post Graduate Qualification,?,35-55,0,60,N,Pass
607080,BBB,2013J,6,F,Scotland,HE Qualification,40-50%,0-35,0,150,N,Withdrawn
607085,CCC,2014J,448,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
607085,EEE,2013J,779,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
607094,CCC,2014J,529,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
607097,BBB,2013J,1099,F,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
607108,BBB,2014B,224,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Fail
607110,DDD,2013J,140,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
607118,FFF,2013J,2273,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
607130,DDD,2014B,3020,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
607134,FFF,2013J,716,M,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail
607135,FFF,2013J,523,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail
607143,CCC,2014J,442,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Fail
607143,EEE,2013J,3737,M,Scotland,Lower Than A Level,60-70%,0-35,0,30,N,Pass
607151,DDD,2013J,952,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
607163,GGG,2013J,303,F,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
607176,BBB,2014J,324,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
607178,EEE,2013J,2001,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Pass
607196,DDD,2013J,349,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
607200,FFF,2013J,118,M,London Region,HE Qualification,0-10%,0-35,0,60,N,Fail
607220,BBB,2014B,439,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
607231,DDD,2013J,86,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail
607235,GGG,2014B,884,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction
607243,FFF,2014J,8859,M,London Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass
607247,FFF,2013J,6360,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Distinction
607256,GGG,2013J,1324,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
607286,BBB,2013J,134,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,180,N,Withdrawn
607293,GGG,2013J,673,F,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass
607300,BBB,2013J,196,F,London Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail
607303,FFF,2014J,4444,F,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
607309,BBB,2013J,277,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
607316,DDD,2013J,799,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Pass
607337,GGG,2013J,316,F,East Anglian Region,No Formal quals,40-50%,0-35,0,30,N,Fail
607342,GGG,2014J,1754,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction
607382,BBB,2013J,2,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
607387,GGG,2014J,493,F,South East Region,Lower Than A Level,80-90%,0-35,1,30,N,Distinction
607398,BBB,2013J,1602,F,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
607407,FFF,2013J,1270,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
607411,CCC,2014B,314,F,London Region,A Level or Equivalent,50-60%,0-35,0,180,Y,Withdrawn
607413,EEE,2014B,551,M,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
607427,CCC,2014J,65,F,South West Region,Lower Than A Level,50-60%,0-35,0,180,Y,Withdrawn
607427,DDD,2013J,401,F,South West Region,Lower Than A Level,50-60%,0-35,0,150,Y,Withdrawn
607429,CCC,2014J,1214,F,South East Region,A Level or Equivalent,60-70%,35-55,0,30,Y,Pass
607442,EEE,2013J,104,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
607443,GGG,2013J,367,F,London Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
607453,CCC,2014J,974,M,South East Region,HE Qualification,20-30%,0-35,1,60,N,Pass
607453,FFF,2014B,3286,M,South East Region,HE Qualification,20-30%,0-35,1,240,N,Pass
607462,DDD,2014B,561,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
607473,FFF,2013J,1449,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
607483,DDD,2014J,1176,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
607483,GGG,2013J,605,M,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction
607485,DDD,2013J,246,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass
607487,BBB,2014B,9,F,East Anglian Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn
607493,BBB,2013J,518,M,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
607498,DDD,2013J,2360,F,North Region,A Level or Equivalent,?,0-35,0,90,N,Fail
607501,FFF,2014J,5844,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
607507,GGG,2013J,979,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Distinction
607510,GGG,2013J,111,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,30,N,Fail
607514,GGG,2013J,246,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail
607515,DDD,2013J,135,M,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn
607517,BBB,2013J,130,F,East Midlands Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn
607525,DDD,2014J,990,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
607529,BBB,2014B,329,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass
607530,GGG,2014B,433,F,East Midlands Region,Lower Than A Level,0-10%,35-55,1,60,N,Pass
607533,FFF,2013J,342,F,South West Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn
607533,FFF,2014J,1,F,South West Region,Lower Than A Level,10-20,0-35,1,90,N,Withdrawn
607536,GGG,2014B,720,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
607538,FFF,2013J,4546,M,Ireland,Lower Than A Level,?,35-55,0,60,N,Pass
607547,GGG,2014B,446,F,West Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,Pass
607548,GGG,2013J,840,M,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
607555,CCC,2014J,1094,M,Scotland,HE Qualification,70-80%,0-35,0,120,N,Fail
607555,DDD,2013J,803,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass
607570,EEE,2014B,294,M,Wales,Lower Than A Level,10-20,0-35,0,30,N,Fail
607572,DDD,2014B,735,M,Ireland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
607577,FFF,2013J,384,M,Scotland,No Formal quals,30-40%,35-55,0,90,N,Fail
607586,FFF,2013J,866,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
607600,CCC,2014J,124,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
607600,EEE,2013J,2777,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass
607603,BBB,2014J,665,F,South Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass
607607,BBB,2013J,8,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
607609,EEE,2013J,311,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn
607622,DDD,2013J,242,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
607636,CCC,2014B,945,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
607636,EEE,2013J,2390,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
607638,DDD,2014J,1447,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass
607642,BBB,2013J,169,F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass
607650,FFF,2013J,2256,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
607668,CCC,2014J,1516,F,Wales,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
607670,DDD,2013J,402,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
607678,BBB,2014B,143,F,East Anglian Region,No Formal quals,30-40%,0-35,0,60,N,Pass
607679,FFF,2014J,5278,M,Wales,A Level or Equivalent,10-20,0-35,0,90,N,Pass
607696,FFF,2013J,273,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,150,N,Fail
607699,BBB,2013J,265,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
607700,FFF,2014J,2185,M,Ireland,A Level or Equivalent,?,35-55,0,90,N,Pass
607702,FFF,2014B,439,M,North Western Region,Lower Than A Level,10-20,0-35,1,120,N,Fail
607705,DDD,2014B,67,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
607725,BBB,2013J,263,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
607733,FFF,2014J,449,F,London Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn
607735,BBB,2013J,2452,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass
607754,GGG,2013J,1049,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass
607762,GGG,2014B,211,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction
607767,DDD,2014J,688,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
607778,BBB,2013J,528,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
607794,FFF,2013J,4019,M,South Region,A Level or Equivalent,90-100%,35-55,0,150,N,Distinction
607797,GGG,2013J,582,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass
607798,GGG,2013J,638,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
607800,DDD,2013J,776,F,London Region,HE Qualification,10-20,0-35,0,60,N,Distinction
607804,BBB,2013J,352,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
607808,BBB,2013J,52,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
607812,CCC,2014J,3823,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Pass
607814,EEE,2013J,554,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail
607827,GGG,2013J,323,M,North Western Region,HE Qualification,50-60%,35-55,0,30,N,Fail
607835,CCC,2014B,1267,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
607835,EEE,2013J,1766,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
607848,BBB,2013J,417,F,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn
607849,GGG,2013J,256,F,South West Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction
607854,DDD,2013J,858,F,South West Region,HE Qualification,40-50%,0-35,0,90,N,Fail
607866,FFF,2013J,682,M,South Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn
607866,FFF,2014J,1085,M,South Region,Lower Than A Level,40-50%,0-35,1,60,Y,Pass
607887,BBB,2013J,302,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
607889,BBB,2013J,631,F,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
607892,BBB,2013J,1122,F,North Region,A Level or Equivalent,?,35-55,0,60,N,Distinction
607896,FFF,2014B,2630,M,London Region,A Level or Equivalent,30-40%,0-35,1,150,Y,Pass
607899,FFF,2014B,3464,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Fail
607900,CCC,2014J,5477,M,South East Region,A Level or Equivalent,70-80%,35-55,0,90,N,Withdrawn
607900,DDD,2013J,14196,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction
607909,BBB,2013J,253,F,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction
607912,GGG,2013J,797,F,South West Region,A Level or Equivalent,80-90%,35-55,0,30,Y,Pass
607914,BBB,2013J,2955,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
607923,BBB,2014J,1087,F,Wales,HE Qualification,0-10%,0-35,0,120,N,Distinction
607927,CCC,2014B,615,F,North Western Region,Lower Than A Level,30-40%,0-35,0,150,N,Fail
607927,DDD,2013J,716,F,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
607928,DDD,2013J,146,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn
607937,BBB,2013J,3102,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
607938,FFF,2013J,3251,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
607939,DDD,2014B,397,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
607947,CCC,2014J,567,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction
607947,EEE,2013J,2248,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction
607953,BBB,2014B,280,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail
607957,GGG,2013J,403,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn
607966,CCC,2014B,111,F,North Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn
607966,DDD,2013J,374,F,North Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn
607975,DDD,2014J,493,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
607979,FFF,2013J,4899,M,North Region,A Level or Equivalent,?,35-55,0,60,N,Distinction
608000,BBB,2013J,1376,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,Y,Pass
608008,FFF,2013J,3787,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
608024,EEE,2013J,1345,F,Ireland,HE Qualification,70-80%,0-35,0,120,N,Pass
608041,BBB,2013J,916,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
608043,FFF,2013J,4739,M,South East Region,HE Qualification,20-30%,0-35,0,60,N,Pass
608047,BBB,2013J,455,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Pass
608062,DDD,2013J,272,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass
608068,BBB,2014J,223,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
608104,BBB,2014B,779,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
608109,GGG,2014B,536,F,London Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass
608110,BBB,2014B,199,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
608111,FFF,2013J,1709,M,London Region,HE Qualification,10-20,35-55,0,180,N,Withdrawn
608111,FFF,2014B,293,M,London Region,HE Qualification,10-20,35-55,1,180,N,Fail
608115,GGG,2013J,611,M,South East Region,A Level or Equivalent,80-90%,0-35,0,30,N,Distinction
608130,CCC,2014B,686,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn
608130,EEE,2013J,2944,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
608134,BBB,2014J,878,F,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass
608144,FFF,2013J,2142,M,North Region,A Level or Equivalent,?,35-55,0,90,Y,Distinction
608152,CCC,2014B,786,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail
608152,EEE,2014B,958,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass
608164,BBB,2014B,1200,M,South West Region,HE Qualification,70-80%,35-55,0,180,N,Distinction
608169,FFF,2013J,1841,M,Wales,HE Qualification,40-50%,35-55,0,90,N,Fail
608170,DDD,2013J,34,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
608173,FFF,2014B,223,M,Wales,Lower Than A Level,20-30%,0-35,0,75,N,Withdrawn
608178,DDD,2013J,617,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Fail
608195,BBB,2014J,672,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
608195,GGG,2013J,566,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
608196,FFF,2013J,831,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
608198,FFF,2013J,289,F,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail
608206,DDD,2013J,514,M,Ireland,A Level or Equivalent,?,0-35,0,120,N,Withdrawn
608211,FFF,2013J,19,M,North Western Region,No Formal quals,10-20,0-35,0,60,N,Withdrawn
608217,DDD,2013J,1052,F,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass
608221,GGG,2014B,164,F,North Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
608231,FFF,2013J,2337,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Pass
608238,DDD,2013J,1923,M,North Region,Lower Than A Level,?,35-55,0,120,N,Distinction
608243,CCC,2014B,920,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
608243,EEE,2013J,829,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
608248,FFF,2013J,444,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
608248,FFF,2014J,158,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,1,90,N,Fail
608263,GGG,2014B,1084,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction
608264,BBB,2013J,838,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
608267,DDD,2013J,425,M,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
608280,FFF,2013J,708,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Fail
608284,DDD,2013J,593,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
608292,GGG,2014B,1077,M,South East Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass
608306,GGG,2013J,84,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
608318,GGG,2013J,114,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Fail
608322,DDD,2014B,1774,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Pass
608348,FFF,2013J,1,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
608349,FFF,2013J,5849,M,South Region,Lower Than A Level,30-40%,35-55,0,180,N,Pass
608356,FFF,2013J,3426,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
608407,BBB,2014B,1453,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Distinction
608417,DDD,2013J,678,F,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
608419,BBB,2013J,1030,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
608421,FFF,2013J,7618,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction
608422,CCC,2014J,763,M,North Region,A Level or Equivalent,?,35-55,0,60,N,Pass
608422,FFF,2013J,2806,M,North Region,A Level or Equivalent,?,35-55,0,90,N,Pass
608423,CCC,2014J,336,M,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn
608440,AAA,2014J,187,F,South Region,HE Qualification,50-60%,35-55,0,120,N,Withdrawn
608448,BBB,2014J,2230,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
608449,DDD,2013J,943,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
608453,FFF,2013J,82,M,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Withdrawn
608459,EEE,2013J,817,M,North Region,Lower Than A Level,?,0-35,0,90,N,Withdrawn
608464,CCC,2014B,1171,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
608472,CCC,2014B,507,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
608472,EEE,2013J,957,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
608477,FFF,2013J,3087,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
608487,DDD,2014B,771,M,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
608488,EEE,2014J,3101,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
608497,BBB,2013J,110,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
608504,CCC,2014B,1181,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
608504,EEE,2013J,2484,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
608535,FFF,2013J,22,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
608536,GGG,2014J,547,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass
608564,BBB,2013J,104,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
608571,CCC,2014J,248,M,South Region,A Level or Equivalent,90-100%,0-35,0,160,N,Fail
608577,CCC,2014B,386,M,North Region,HE Qualification,?,35-55,0,60,N,Withdrawn
608577,CCC,2014J,18,M,North Region,HE Qualification,?,35-55,1,30,N,Fail
608578,BBB,2013J,843,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
608591,EEE,2013J,902,M,North Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn
608596,GGG,2014B,322,F,West Midlands Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass
608623,BBB,2013J,546,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass
608628,GGG,2014B,1,F,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail
608630,DDD,2013J,241,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
608638,DDD,2013J,335,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
608643,CCC,2014B,54,M,North Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn
608643,DDD,2013J,1128,M,North Region,HE Qualification,40-50%,0-35,0,120,N,Pass
608647,BBB,2013J,369,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
608649,GGG,2014B,2,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,Y,Withdrawn
608669,CCC,2014J,5,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
608669,EEE,2013J,320,M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,Fail
608669,EEE,2014J,6,M,Scotland,A Level or Equivalent,60-70%,0-35,1,60,N,Fail
608672,GGG,2013J,512,F,London Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass
608681,CCC,2014J,454,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail
608681,FFF,2013J,1823,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass
608693,GGG,2013J,325,F,South Region,A Level or Equivalent,70-80%,35-55,0,30,Y,Fail
608698,FFF,2013J,1612,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
608714,GGG,2013J,6,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,Y,Fail
608719,BBB,2013J,154,F,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn
608724,DDD,2014B,1095,M,North Region,A Level or Equivalent,?,0-35,0,120,N,Pass
608727,FFF,2014B,571,M,North Region,A Level or Equivalent,10-20,0-35,1,120,N,Withdrawn
608733,DDD,2013J,1688,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass
608735,CCC,2014B,711,F,South Region,HE Qualification,90-100%,0-35,0,30,N,Pass
